Lat_norm,Lon_norm,KMeans_Cluster,DBSCAN_Cluster
-1.7663980344550427,0.9522072887534747,1,3
0.06428945329289851,0.30813356255282437,2,5
-0.9438666893677932,1.3641999141186791,1,3
0.8532069330006994,-0.4895270937150024,5,1
1.0598215509907378,-1.6617536193781828,4,4
-0.745916964603101,-0.4247785602883616,3,2
1.3935850618883028,-1.5244960287575915,4,4
0.7275226531370327,-1.9197722505586146,4,4
-1.0909095828277038,0.31718331200368105,3,2
0.6059422248324263,-1.437328349359469,4,4
1.0385428151083782,0.1819596034139497,5,1
-1.7012702379531386,0.15100997215478568,3,2
-0.1512316277726183,0.734364293718389,2,5
-1.161498137556498,0.2092018575893192,3,2
0.12999420459628927,0.11977217697873788,2,5
0.06491843408981751,0.04024962366624985,2,5
0.6213767341271493,-1.565913718628624,4,4
-0.35955141419016595,0.8236967340393998,2,5
-1.2593218685908734,1.076342318377316,1,3
0.5516269011570288,-1.6240638352849903,4,4
-1.0533881421129674,0.41038725733159753,3,2
0.32665244425846757,0.6907426487021707,2,5
-0.9125857627699016,1.7260260182922522,1,3
0.5823548051419056,-0.3674927998801876,0,0
-1.6603486742170481,1.1133557395989622,1,3
0.21919483151094443,-1.1382011951794664,0,0
-1.1225531235816137,0.0021749604399558895,3,2
-0.5377288743902467,-0.5987787864645135,0,0
-0.7269256894272939,-0.5701359570739691,3,2
1.0309805202284374,0.3547785997414878,5,1
-0.7343766927140555,0.9132281942878185,1,3
-0.5209385651184995,1.3893531196325593,1,3
0.40978577722194665,-1.0539854470966077,0,0
-1.0541289563204381,0.7947559845209758,1,3
0.16681822260515655,0.72341564009205,2,5
0.27907835464477526,0.7195133759200522,2,5
-1.4941093412471473,0.0943822139714021,3,2
0.09816077414661338,-0.49884715457189327,0,0
-0.9121641712169293,0.36399220610957456,3,2
0.13495145309528603,-1.1390430579414572,0,0
1.9973649300614418,-0.079339062486859,5,1
1.4206471333085162,-1.7350359240386934,4,4
-1.6590239768626296,0.9893870228829674,1,3
1.112947297340974,-0.3346945360321434,5,1
-1.4500628400728333,0.10820827230173356,3,2
1.500161506673771,0.03987544926472788,5,1
-1.04750291032575,1.109906631098145,1,3
-0.4367360189820117,0.6181592512134322,2,5
0.7089674717748866,0.5389385645517859,2,5
1.5196256731322109,-1.1616528565343711,4,4
-1.5464683699085848,1.8196042396487757,1,3
1.4918563917093721,-4.0070597632721885,4,4
-0.23149216435080752,0.6890651224373573,2,5
1.0459928269845533,-1.2278400414993451,4,4
-0.9826367655008141,1.6859987239788905,1,3
0.6746261531738833,0.49695005165304207,2,5
1.735943675322868,-0.49381979263994097,5,1
-1.0585885974423672,0.4520209727476296,3,2
-2.179937766371383,1.1394951523703123,1,3
0.8999814269865194,-0.09031491832622174,5,1
0.5295059620511584,0.6059339736762929,2,5
-1.2641024385155881,1.948134035778961,1,3
1.3049874892330966,-0.674362693068602,5,1
-1.0769979838202248,1.781252354367203,1,3
-1.0895485375974454,0.5490508602226718,3,2
-0.20193885125322195,-0.05412499921956949,2,5
0.15721621589250676,-0.46298154478874176,0,0
-1.0303634631640375,1.400659179172854,1,3
1.0289273436577464,-1.1610266974979564,4,4
1.9043755241514793,-0.4286556547912029,5,1
-2.0247949683935405,0.34921193615101687,3,2
-0.9668884863095318,1.5611117716627312,1,3
-0.650946340080284,-1.8924359404125364,0,0
0.5140710608034947,-1.3090313472620903,0,0
1.5621288594077665,0.20018169859063245,5,1
0.49101321571469836,0.6572583335230545,2,5
-0.7311405789629536,-0.4253700644505051,3,2
-1.066900709920408,1.4214523069305167,1,3
0.6934842796132894,-0.1277861192567133,5,1
-0.7380153998262027,0.9133547878995334,1,3
0.6650107278353719,-1.3562150085948104,4,4
-1.8432144339966519,0.0609636685264468,3,2
-0.1864702881605215,-0.2819802210123881,0,0
0.11696448828856612,0.07890921916231261,2,5
-0.8035048536576699,0.4674729815403097,3,2
0.1919405647891956,0.7225790280686435,2,5
1.400821540081115,-1.8717552631484349,4,4
-0.6525746741937671,-1.1543950147586712,0,0
1.6989280614700295,-0.9826112438731259,5,1
0.2445088963473267,0.07377541967948396,2,5
0.26604598689038034,0.17080732276070634,2,5
1.4952184607066812,-0.5661081324999974,5,1
0.030624887641435294,0.6175761821084939,2,5
-0.2753378011457063,1.1124156202753468,1,3
0.9363739047531552,-0.23174296729182056,5,1
0.14981341129551998,-0.855245942979844,0,0
-0.7129941238733617,0.8096146090485135,1,3
-0.1042874527262402,0.8626699341278653,2,5
0.42929897238816295,0.30917961129140925,2,5
0.19207156931216637,-1.063830158357716,0,0
-1.0362318870848786,1.6517280683632105,1,3
-1.348761460021273,0.052111160527324854,3,2
-1.1155482550219311,-0.06562542077423332,3,2
-0.4703233468383552,0.24443116255416647,3,2
-0.7050264804335561,-0.5297618091373625,3,2
1.3055972873895254,-1.9485082720886824,4,4
-1.7482906363281536,0.09744861138592568,3,2
0.3939488474866705,-0.28082819204529097,0,0
-1.1760948934468278,0.19650103252188275,3,2
0.49699576712387145,-1.4117787639014336,4,4
-0.4331867809038709,0.9322777211645296,1,3
0.7289117575902023,-0.4479059970091634,5,1
1.2914994415435388,0.20556365475088578,5,1
-1.0759467197884471,1.8970406745509234,1,3
0.8336684453386263,-1.702285069278054,4,4
0.40928549534206515,-0.1400289782988212,2,5
-0.9664004010844878,0.1786282977726038,3,2
