Lat_norm,Lon_norm,Hierarchical_Cluster
0.05390989254399763,-0.7560036991777849,5
1.229590443692955,-0.9747097293075131,2
-0.29785297579159503,0.9038076749468807,0
-0.3612723529616723,0.713938378899461,0
0.4029981197869345,0.6203856998450602,4
0.9777223514076541,0.4670440639556297,2
-0.8710379273237552,0.23908584299874966,0
-1.6065731159212249,2.2137445403934928,0
0.15140716132172408,-0.8759288391042956,5
1.617225184000121,-0.37911376822826665,2
0.5611532033024361,-0.40755920372644877,5
-1.1737303563375767,1.398587491824476,0
1.7449486684632554,-0.03893178408394178,2
0.6714339612137666,-1.1220501437120738,5
-1.1492475661530943,1.793390486582878,0
-1.7803912634367316,0.7453393534782771,0
-1.8860295917964025,0.6401449063761114,0
1.2845526050824259,0.24954524636083364,2
-0.18357654534634468,0.835020290395506,0
-1.4635077268213907,0.9074234520503421,0
-0.7167117403448667,-1.1514805161279595,3
-0.628127713123812,-0.5949854158340087,3
1.1039833094001674,-0.005854587455934359,2
0.5461829046843949,-0.9350198203504498,5
-1.6627256385417382,1.8111091375636097,0
0.3790206492310263,-1.6612068819963446,1
0.2015526585273018,0.49533445022699374,4
-0.7056869096939011,0.9808978151752328,0
0.46197497495831213,0.2944511034517995,4
-0.5367036982884422,1.3988369696552099,0
0.5807983598179965,0.2866661383433377,4
-1.4475815009725184,0.9192243174749722,0
-0.9361419184454775,0.9921212687423303,0
0.8115434137822837,-0.6332723274611358,5
-1.4427776674850759,0.8831931569878341,0
0.33539217744875965,-1.0667049038166814,5
-2.1419462472131885,0.40360757151767956,0
-1.285730439096285,0.2553785966542815,0
-0.7364932388608726,0.8379861446365846,0
-1.7516066047369157,-0.7221183292037872,3
-1.4758526205590121,2.2342295344896757,0
0.055060585826866335,-0.5968943472266084,5
-1.1614915204678076,0.16805087135895067,0
0.5051007670306872,0.6473456675428089,4
-1.276729100341063,0.6831621405761843,0
-1.9145922206553039,0.7523516131324222,0
-1.0161170094946694,1.547535157287278,0
-1.0773399973881765,-0.8590517798796737,3
-0.14949249777120838,-0.10106460283869541,4
-0.6047152082190943,1.4899778490086775,0
0.40999714363590106,0.6868653001313761,4
-0.961745359868908,0.6272618129309054,0
0.6552558364005512,0.5681951544606498,4
-1.1340840231829856,0.19708701493956096,0
-1.2687323140436009,0.5017681123727564,0
-1.0093597630004585,0.07466403095210454,0
1.0785218356553679,-2.4483049494213023,1
0.7070768749988822,-0.003940540827931502,4
-0.9661499661798415,1.0034219420411004,0
-0.48310393090862586,0.2364671811382671,0
0.12199511269297579,-0.22834751795111857,4
1.2367477704378187,-1.0032538786899245,2
0.4435053892123945,0.6854164519976108,4
0.7591943568660837,0.48771757650229247,4
1.5444169533759693,-2.336457139111293,1
-0.06210520678137768,0.8674011374696836,0
-1.9049386144843756,-0.279581954666376,0
-1.064337798485992,1.4213719198176697,0
-0.5163509167611737,-0.08323124862843755,0
0.5324912604725807,0.5955306346511573,4
0.05180273021292513,-1.0032826391865235,5
0.4174307050145093,-1.6907509244317749,1
-0.5039924314771986,-0.7817430395504522,3
0.4045635108614453,-0.27693856352141394,5
0.056511123147273155,-0.4441215018207814,5
1.4204789047795838,-0.7490029064590791,2
-0.5761664936913888,-0.2566319590315087,3
1.4812527145463996,-2.32999659657169,1
0.8428137345934065,0.4706885676803161,4
1.6062997595443502,0.17445353720983636,2
1.077164133553586,0.29337429554836314,2
-1.6475207214750862,2.3161540635408717,0
1.7975997251584128,-0.06573551690426314,2
1.370726351974656,0.07569510661696494,2
-0.4528775192466657,1.0607435090982993,0
0.7067101222803532,-0.04744124947984069,4
-0.7392321717719786,1.3042125471192332,0
0.2653540054142977,-0.6846564779754698,5
0.7221261521443799,-1.2781641356596405,1
0.9837643298069131,-1.2004254953492997,1
0.31599675262805177,-0.9075743456569977,5
-1.63405865796319,1.0400412191171098,0
-0.8860087101189777,-0.2411099121622818,3
1.2169183499047598,-1.6697339458351397,1
0.02152630996059107,0.7282118509644099,0
-0.49965343117998023,1.3190200701045978,0
0.5095396231161504,0.021230161501759857,4
-1.2690968533804372,1.981432915199374,0
0.31532970627893464,0.4300383155873289,4
0.7203732000360966,-1.4848404359172076,1
-0.9515488296384922,0.3243856822674963,0
-1.8726833158090057,0.80728546613432,0
-0.39202561861058655,-0.4187352651440694,3
0.3914486946427459,-0.6490168023889411,5
0.12495186771430537,0.09103158222454787,4
-0.5382895170305274,1.3997417057765493,0
-1.103149456220016,1.7717304449593216,0
1.394513886722678,-0.0439579434273571,2
1.4968209605069347,0.22700997437919096,2
-0.07476791675391023,0.6664202116478082,0
0.9537581726693176,-0.268830542491531,5
-0.15503513958905205,0.43845797641673634,4
-1.126974157334054,0.8663825280743886,0
0.42037555158179435,0.6864110434987436,4
-1.3600160904046872,1.6555329398045289,0
-0.7077795121242573,-1.2353882660525197,3
-0.9237870183785692,1.6426324681087652,0
-1.1817004552476655,0.29230700672565624,0
-1.557873648576581,0.4514119040182045,0
0.051029268626982406,0.3716500694704148,4
-1.4901867564179294,0.7675818375056117,0
-0.4400634462517684,-0.8662657864577242,3
-0.0497335219040714,0.8669200681949212,0
-0.6888416001952895,-0.6961623196470325,3
